fiscal_year,district,district_source,district_lgd_code,season,area,production,reported_crop_yield,year,avg_temperature_c,rainfall_mm,humidity_pct,soil_ph,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,irrigation_pct,yield_kg_ha
2018-19,Nuapada,Nuapada,368.0,Winter,56240.0,88550.0,1.57450213371266,2018,23.6,1570.0,80.3,7.35,283.0,16.0,150.0,100.0,1574.50213371266
2018-19,Bargarh,Bargarh,347.0,Winter,187090.0,287710.0,1.5378160243732963,2018,27.6,994.0,83.6,5.96,314.0,34.0,171.0,29.0,1537.8160243732964
2018-19,Kandhamal,Kandhamal,359.0,Autumn,3830.0,5710.0,1.4908616187989556,2018,28.8,1202.0,84.0,5.89,279.0,26.0,137.0,56.0,1490.8616187989555
2018-19,Deogarh,Deogarh,351.0,Autumn,14790.0,21610.0,1.4611223799864774,2018,27.1,1540.0,77.1,6.81,314.0,17.0,168.0,40.0,1461.1223799864774
2018-19,Kendrapara,Kendrapara,360.0,Winter,123760.0,178800.0,1.444731738849386,2018,25.1,1364.0,83.0,6.29,317.0,14.0,162.0,61.0,1444.731738849386
2018-19,Balangir,Balangir,345.0,Winter,100910.0,145330.0,1.440194232484392,2018,26.1,1618.0,78.3,6.24,291.0,27.0,160.0,72.0,1440.194232484392
2018-19,Jagatsinghapur,Jagatsinghapur,355.0,Summer,290.0,410.0,1.4137931034482758,2018,26.6,1596.0,79.4,6.36,239.0,23.0,161.0,63.0,1413.7931034482758
2018-19,Balangir,Balangir,345.0,Autumn,51780.0,70190.0,1.3555426805716493,2018,26.7,1234.0,74.9,5.94,279.0,23.0,152.0,80.0,1355.5426805716493
2018-19,Dhenkanal,Dhenkanal,352.0,Autumn,460.0,620.0,1.3478260869565215,2018,26.7,1523.0,80.1,5.79,218.0,31.0,155.0,67.0,1347.8260869565217
2018-19,Sundargarh,Sundargarh,373.0,Winter,98650.0,132090.0,1.338976178408515,2018,26.8,1666.0,81.2,5.89,243.0,21.0,150.0,78.0,1338.976178408515
2018-19,Jajapur,Jajapur,356.0,Summer,450.0,600.0,1.3333333333333333,2018,27.3,1477.0,84.2,6.7,311.0,20.0,170.0,60.0,1333.3333333333333
2018-19,Kendrapara,Kendrapara,360.0,Autumn,1010.0,1340.0,1.3267326732673268,2018,25.2,1274.0,82.0,5.63,302.0,28.0,166.0,44.0,1326.7326732673268
2018-19,Nuapada,Nuapada,368.0,Autumn,32710.0,42490.0,1.2989911342097218,2018,26.6,1608.0,75.8,6.4,285.0,27.0,155.0,63.0,1298.9911342097218
2018-19,Bargarh,Bargarh,347.0,Autumn,47940.0,61970.0,1.292657488527326,2018,29.3,1564.0,85.4,5.98,274.0,18.0,175.0,60.0,1292.6574885273258
2018-19,Jagatsinghapur,Jagatsinghapur,355.0,Autumn,360.0,460.0,1.2777777777777777,2018,26.4,1548.0,81.5,6.06,259.0,28.0,174.0,61.0,1277.7777777777778
2018-19,Jajapur,Jajapur,356.0,Autumn,11040.0,13500.0,1.2228260869565215,2018,26.3,1579.0,84.0,6.5,267.0,34.0,200.0,71.0,1222.8260869565217
2018-19,Nabarangpur,Nabarangpur,366.0,Winter,116590.0,142560.0,1.2227463761900677,2018,28.6,911.0,85.9,6.54,319.0,22.0,183.0,47.0,1222.7463761900678
2018-19,Ganjam,Ganjam,354.0,Autumn,90.0,110.0,1.2222222222222223,2018,23.2,1609.0,87.7,6.34,302.0,21.0,165.0,60.0,1222.2222222222222
2018-19,Gajapati,Gajapati,353.0,Winter,40450.0,47330.0,1.17008652657602,2018,28.8,1775.0,89.8,5.45,237.0,20.0,144.0,47.0,1170.0865265760199
2018-19,Nabarangpur,Nabarangpur,366.0,Autumn,11800.0,13320.0,1.128813559322034,2018,27.2,1485.0,83.2,6.72,290.0,28.0,141.0,48.0,1128.8135593220338
2018-19,Mayurbhanj,Mayurbhanj,365.0,Autumn,23940.0,26060.0,1.0885547201336676,2018,27.1,1575.0,77.7,6.24,343.0,18.0,178.0,63.0,1088.5547201336676
2018-19,Sambalpur,Sambalpur,371.0,Winter,71520.0,72670.0,1.016079418344519,2018,28.4,1511.0,86.2,6.2,223.0,30.0,159.0,40.0,1016.079418344519
2018-19,Sundargarh,Sundargarh,373.0,Autumn,85370.0,85170.0,0.9976572566475342,2018,26.6,1567.0,77.3,6.92,258.0,30.0,189.0,58.0,997.6572566475343
2018-19,Koraput,Koraput,363.0,Autumn,11210.0,10350.0,0.9232827832292596,2018,26.0,1450.0,74.8,6.58,319.0,25.0,143.0,63.0,923.2827832292596
2018-19,Khordha,Khordha,362.0,Summer,250.0,230.0,0.92,2018,28.9,1312.0,85.3,6.19,246.0,13.0,164.0,74.0,920.0
2018-19,Malkangiri,Malkangiri,364.0,Autumn,8730.0,5220.0,0.5979381443298969,2018,23.5,1269.0,79.9,6.08,368.0,28.0,169.0,65.0,597.9381443298969
2018-19,Sambalpur,Sambalpur,371.0,Autumn,52710.0,23600.0,0.4477328780117625,2018,27.0,1270.0,85.1,6.12,244.0,16.0,152.0,68.0,447.73287801176247
2018-19,Jharsuguda,Jharsuguda,357.0,Autumn,20370.0,6620.0,0.3249877270495827,2018,25.0,1203.0,83.6,6.67,286.0,28.0,193.0,55.0,324.9877270495827
2018-19,Jharsuguda,Jharsuguda,357.0,Winter,20420.0,6070.0,0.2972575905974535,2018,25.9,1258.0,75.5,6.62,305.0,29.0,222.0,57.0,297.2575905974535
2017-18,Sambalpur,Sambalpur,371.0,Summer,7920.0,31980.0,4.037878787878788,2017,30.0,1767.0,71.1,5.55,316.0,29.0,186.0,51.0,4037.878787878788
2017-18,Sonepur,Sonepur,372.0,Summer,32850.0,124340.0,3.785083713850837,2017,26.9,1586.0,77.6,6.39,310.0,11.0,149.0,62.0,3785.0837138508373
2017-18,Boudh,Boudh,349.0,Summer,1040.0,3660.0,3.519230769230769,2017,27.3,1337.0,82.1,6.55,269.0,20.0,143.0,66.0,3519.230769230769
2017-18,Balasore,Baleshwar,346.0,Summer,26490.0,90280.0,3.4080785201963004,2017,24.3,1380.0,77.1,5.6,317.0,28.0,159.0,66.0,3408.0785201963004
2017-18,Bargarh,Bargarh,347.0,Summer,64050.0,207920.0,3.2462138953942232,2017,25.9,1470.0,79.4,6.2,259.0,24.0,162.0,65.0,3246.213895394223
2017-18,Khordha,Khordha,362.0,Summer,420.0,1320.0,3.142857142857143,2017,27.3,1332.0,76.2,5.49,266.0,16.0,156.0,77.0,3142.8571428571427
2017-18,Jagatsinghapur,Jagatsinghapur,355.0,Summer,900.0,2610.0,2.9,2017,27.9,1590.0,82.4,5.37,338.0,24.0,175.0,84.0,2900.0
2017-18,Jajapur,Jajapur,356.0,Summer,1260.0,3630.0,2.880952380952381,2017,27.0,1444.0,80.1,5.93,277.0,15.0,155.0,62.0,2880.9523809523807
2017-18,Kalahandi,Kalahandi,358.0,Summer,28660.0,82180.0,2.8674110258199583,2017,27.8,1510.0,87.6,5.96,254.0,33.0,171.0,47.0,2867.411025819958
2017-18,Cuttack,Cuttack,350.0,Summer,350.0,990.0,2.8285714285714287,2017,27.7,1610.0,88.0,5.92,327.0,28.0,214.0,63.0,2828.5714285714284
2017-18,Koraput,Koraput,363.0,Summer,23570.0,65950.0,2.798048366567671,2017,24.3,1401.0,84.3,6.78,241.0,25.0,128.0,57.0,2798.0483665676707
2017-18,Rayagada,Rayagada,370.0,Summer,2050.0,5690.0,2.7756097560975608,2017,27.1,1501.0,74.8,6.41,349.0,20.0,164.0,58.0,2775.609756097561
2017-18,Nabarangpur,Nabarangpur,366.0,Winter,88090.0,231440.0,2.627312975366103,2017,28.2,1394.0,77.6,6.04,251.0,22.0,166.0,72.0,2627.312975366103
2017-18,Nuapada,Nuapada,368.0,Summer,2420.0,6350.0,2.62396694214876,2017,27.9,1445.0,83.6,5.83,307.0,21.0,165.0,49.0,2623.96694214876
2017-18,Kendujhar,Kendujhar,361.0,Summer,920.0,2400.0,2.608695652173913,2017,26.5,1392.0,79.5,6.1,317.0,19.0,164.0,43.0,2608.695652173913
2017-18,Bhadrak,Bhadrak,348.0,Summer,1510.0,3930.0,2.6026490066225167,2017,25.8,1355.0,80.1,5.79,312.0,25.0,170.0,61.0,2602.6490066225165
2017-18,Dhenkanal,Dhenkanal,352.0,Summer,150.0,390.0,2.6,2017,25.3,1481.0,85.6,6.59,293.0,30.0,142.0,48.0,2600.0
2017-18,Anugul,Anugul,344.0,Summer,100.0,250.0,2.5,2017,26.8,1552.0,84.0,7.0,287.0,23.0,165.0,60.0,2500.0
2017-18,Balangir,Balangir,345.0,Summer,1340.0,3330.0,2.485074626865672,2017,28.7,1476.0,87.3,6.62,227.0,22.0,155.0,70.0,2485.0746268656717
2017-18,Rayagada,Rayagada,370.0,Winter,47670.0,117540.0,2.465701699181875,2017,24.1,1540.0,80.3,6.33,258.0,25.0,143.0,37.0,2465.7016991818755
2017-18,Mayurbhanj,Mayurbhanj,365.0,Summer,4230.0,10260.0,2.425531914893617,2017,26.0,1317.0,87.5,6.13,310.0,28.0,158.0,72.0,2425.531914893617
2017-18,Jharsuguda,Jharsuguda,357.0,Summer,590.0,1400.0,2.372881355932204,2017,25.3,1233.0,79.8,6.04,308.0,21.0,128.0,65.0,2372.8813559322034
2017-18,Koraput,Koraput,363.0,Winter,88440.0,203380.0,2.299638172772501,2017,28.2,1525.0,88.0,6.9,249.0,17.0,113.0,62.0,2299.638172772501
2017-18,Puri,Puri,369.0,Summer,16510.0,37480.0,2.270139309509388,2017,26.2,1574.0,82.4,5.97,297.0,29.0,169.0,37.0,2270.139309509388
2017-18,Ganjam,Ganjam,354.0,Summer,40.0,90.0,2.25,2017,26.3,1459.0,78.6,6.82,294.0,17.0,155.0,42.0,2250.0
2017-18,Nabarangpur,Nabarangpur,366.0,Summer,1120.0,2500.0,2.232142857142857,2017,26.7,1693.0,75.5,5.75,346.0,27.0,169.0,47.0,2232.1428571428573
2017-18,Gajapati,Gajapati,353.0,Summer,880.0,1960.0,2.227272727272727,2017,27.7,1613.0,80.8,6.08,270.0,24.0,180.0,51.0,2227.2727272727275
2017-18,Cuttack,Cuttack,350.0,Winter,106570.0,236580.0,2.219949329079478,2017,26.4,1933.0,81.0,5.51,267.0,20.0,192.0,59.0,2219.9493290794785
2017-18,Kalahandi,Kalahandi,358.0,Winter,126940.0,280150.0,2.206948164487159,2017,22.4,1414.0,85.4,6.26,253.0,31.0,179.0,77.0,2206.9481644871594
2017-18,Balasore,Baleshwar,346.0,Winter,185390.0,403290.0,2.1753600517827283,2017,27.8,1270.0,81.6,5.69,250.0,29.0,179.0,66.0,2175.360051782728
2017-18,Kendujhar,Kendujhar,361.0,Winter,161790.0,351680.0,2.1736819333704185,2017,27.7,1317.0,80.3,6.87,298.0,27.0,165.0,52.0,2173.6819333704184
2017-18,Kandhamal,Kandhamal,359.0,Summer,120.0,260.0,2.1666666666666665,2017,26.7,1348.0,86.3,6.36,260.0,26.0,192.0,49.0,2166.6666666666665
2017-18,Puri,Puri,369.0,Autumn,80.0,170.0,2.125,2017,25.4,1536.0,81.1,6.41,323.0,26.0,148.0,79.0,2125.0
2017-18,Gajapati,Gajapati,353.0,Winter,37460.0,78160.0,2.0864922584089696,2017,27.5,1062.0,79.7,6.31,263.0,19.0,157.0,64.0,2086.4922584089695
2017-18,Nabarangpur,Nabarangpur,366.0,Autumn,35660.0,73720.0,2.067302299495233,2017,27.6,1687.0,84.3,5.76,339.0,21.0,138.0,73.0,2067.3022994952325
2017-18,Sonepur,Sonepur,372.0,Winter,79290.0,162210.0,2.045781309118426,2017,26.3,1407.0,80.0,6.25,300.0,16.0,172.0,46.0,2045.781309118426
2017-18,Mayurbhanj,Mayurbhanj,365.0,Winter,301390.0,614540.0,2.039019210989084,2017,26.7,1406.0,84.6,6.93,294.0,25.0,154.0,62.0,2039.0192109890838
2017-18,Deogarh,Deogarh,351.0,Winter,24850.0,50240.0,2.0217303822937627,2017,25.6,1256.0,79.6,6.2,245.0,31.0,173.0,47.0,2021.7303822937627
2017-18,Sundargarh,Sundargarh,373.0,Winter,107390.0,211720.0,1.971505726790204,2017,26.7,1429.0,81.1,5.79,297.0,22.0,171.0,56.0,1971.5057267902039
2017-18,Bhadrak,Bhadrak,348.0,Winter,156750.0,303470.0,1.936012759170654,2017,24.7,1452.0,82.6,5.46,287.0,25.0,206.0,49.0,1936.012759170654
2017-18,Jagatsinghapur,Jagatsinghapur,355.0,Winter,77340.0,149090.0,1.9277217481251616,2017,27.6,1428.0,80.5,5.91,307.0,21.0,147.0,56.0,1927.7217481251616
2017-18,Jagatsinghapur,Jagatsinghapur,355.0,Autumn,740.0,1390.0,1.8783783783783785,2017,25.6,1511.0,81.9,5.5,267.0,22.0,167.0,55.0,1878.3783783783783
2017-18,Boudh,Boudh,349.0,Winter,53780.0,100750.0,1.8733730011156564,2017,27.4,1344.0,85.3,6.53,234.0,22.0,162.0,37.0,1873.3730011156563
2017-18,Kendrapara,Kendrapara,360.0,Summer,70.0,130.0,1.8571428571428568,2017,24.9,1289.0,83.6,6.51,295.0,17.0,192.0,41.0,1857.142857142857
2017-18,Jharsuguda,Jharsuguda,357.0,Winter,26010.0,47560.0,1.8285274894271435,2017,26.1,1549.0,83.9,5.85,290.0,30.0,160.0,64.0,1828.5274894271433
2017-18,Malkangiri,Malkangiri,364.0,Winter,90010.0,164360.0,1.826019331185424,2017,26.8,1468.0,79.5,6.45,294.0,24.0,139.0,60.0,1826.0193311854239
2017-18,Kendrapara,Kendrapara,360.0,Autumn,1570.0,2840.0,1.808917197452229,2017,24.5,1485.0,85.4,5.97,320.0,29.0,132.0,46.0,1808.9171974522294
2017-18,Malkangiri,Malkangiri,364.0,Summer,2220.0,3850.0,1.7342342342342345,2017,26.4,1266.0,86.0,6.35,202.0,20.0,190.0,65.0,1734.2342342342342
2017-18,Sundargarh,Sundargarh,373.0,Summer,160.0,270.0,1.6875,2017,24.4,1296.0,79.1,6.02,302.0,22.0,162.0,78.0,1687.5
2017-18,Mayurbhanj,Mayurbhanj,365.0,Autumn,18470.0,30840.0,1.6697347049269085,2017,25.0,1676.0,81.3,6.37,299.0,16.0,181.0,70.0,1669.7347049269085
2017-18,Ganjam,Ganjam,354.0,Autumn,80.0,130.0,1.625,2017,27.9,1183.0,84.5,5.53,268.0,28.0,164.0,55.0,1625.0
2017-18,Deogarh,Deogarh,351.0,Autumn,21960.0,35540.0,1.6183970856102003,2017,28.3,1214.0,79.6,6.25,291.0,25.0,150.0,59.0,1618.3970856102003
2017-18,Khordha,Khordha,362.0,Winter,83590.0,134990.0,1.614906089245125,2017,26.8,1597.0,81.1,6.19,248.0,20.0,190.0,43.0,1614.906089245125
2017-18,Kandhamal,Kandhamal,359.0,Winter,27150.0,43420.0,1.5992633517495396,2017,27.6,1493.0,89.7,5.38,211.0,16.0,121.0,64.0,1599.2633517495397
2017-18,Kendujhar,Kendujhar,361.0,Autumn,25650.0,40970.0,1.597270955165692,2017,27.3,1469.0,89.8,5.48,226.0,21.0,154.0,64.0,1597.270955165692
2017-18,Ganjam,Ganjam,354.0,Winter,204750.0,322470.0,1.574945054945055,2017,27.5,1434.0,87.0,5.46,286.0,18.0,168.0,55.0,1574.9450549450548
2017-18,Puri,Puri,369.0,Winter,85110.0,134010.0,1.574550581600282,2017,28.9,1456.0,85.8,6.37,333.0,25.0,146.0,51.0,1574.550581600282
2017-18,Kalahandi,Kalahandi,358.0,Autumn,43920.0,66810.0,1.5211748633879782,2017,24.7,1433.0,77.9,6.25,271.0,19.0,171.0,59.0,1521.1748633879781
2017-18,Koraput,Koraput,363.0,Autumn,12110.0,18390.0,1.518579686209744,2017,28.0,1694.0,84.1,6.31,313.0,34.0,184.0,67.0,1518.579686209744
2017-18,Sundargarh,Sundargarh,373.0,Autumn,91410.0,137980.0,1.509462859643365,2017,26.4,1378.0,80.6,5.67,264.0,29.0,162.0,64.0,1509.4628596433652
2017-18,Jajapur,Jajapur,356.0,Winter,90920.0,133580.0,1.4692036955565333,2017,26.7,1421.0,77.8,6.66,283.0,22.0,159.0,80.0,1469.2036955565331
2017-18,Anugul,Anugul,344.0,Winter,82070.0,115460.0,1.4068478128426951,2017,26.5,1773.0,80.0,6.59,313.0,17.0,157.0,55.0,1406.8478128426952
2017-18,Dhenkanal,Dhenkanal,352.0,Winter,61040.0,84800.0,1.3892529488859764,2017,26.4,1455.0,82.5,5.89,290.0,23.0,152.0,60.0,1389.2529488859764
2017-18,Nayagarh,Nayagarh,367.0,Winter,90620.0,125110.0,1.3806003089825645,2017,25.2,1852.0,79.8,6.67,266.0,14.0,163.0,71.0,1380.6003089825645
2017-18,Kendrapara,Kendrapara,360.0,Winter,120240.0,165190.0,1.3738356620093146,2017,27.3,1431.0,79.8,6.1,255.0,29.0,157.0,56.0,1373.8356620093148
2017-18,Rayagada,Rayagada,370.0,Autumn,3190.0,4220.0,1.322884012539185,2017,29.5,1696.0,85.2,5.49,282.0,28.0,161.0,70.0,1322.884012539185
2017-18,Jharsuguda,Jharsuguda,357.0,Autumn,21610.0,27960.0,1.2938454419250347,2017,26.9,1152.0,82.6,5.55,326.0,31.0,217.0,66.0,1293.8454419250347
2017-18,Kandhamal,Kandhamal,359.0,Autumn,2850.0,3330.0,1.168421052631579,2017,27.0,1478.0,82.9,6.49,230.0,21.0,149.0,67.0,1168.421052631579
2017-18,Dhenkanal,Dhenkanal,352.0,Autumn,1450.0,1610.0,1.110344827586207,2017,26.0,1165.0,82.4,6.16,315.0,28.0,170.0,48.0,1110.344827586207
2017-18,Boudh,Boudh,349.0,Autumn,4100.0,4240.0,1.0341463414634149,2017,27.7,1232.0,76.5,6.16,251.0,22.0,205.0,36.0,1034.1463414634147
2017-18,Cuttack,Cuttack,350.0,Autumn,2090.0,2140.0,1.0239234449760766,2017,26.4,1501.0,83.2,6.31,284.0,20.0,145.0,56.0,1023.9234449760766
2017-18,Sambalpur,Sambalpur,371.0,Winter,82540.0,84250.0,1.0207172280106616,2017,26.3,1399.0,80.0,7.05,278.0,31.0,164.0,72.0,1020.7172280106615
2017-18,Balasore,Baleshwar,346.0,Autumn,10.0,10.0,1.0,2017,27.6,1242.0,74.0,6.76,252.0,25.0,151.0,41.0,1000.0
2017-18,Gajapati,Gajapati,353.0,Autumn,30.0,30.0,1.0,2017,25.6,1159.0,80.4,6.03,266.0,26.0,170.0,76.0,1000.0
2017-18,Khordha,Khordha,362.0,Autumn,10.0,10.0,1.0,2017,27.4,1358.0,77.6,6.35,241.0,24.0,185.0,44.0,1000.0
2017-18,Malkangiri,Malkangiri,364.0,Autumn,7350.0,7080.0,0.963265306122449,2017,28.2,1763.0,84.8,6.4,212.0,18.0,150.0,36.0,963.265306122449
2017-18,Balangir,Balangir,345.0,Winter,100650.0,96790.0,0.9616492796820666,2017,29.0,1397.0,84.1,6.5,290.0,30.0,160.0,77.0,961.6492796820665
2017-18,Anugul,Anugul,344.0,Autumn,9500.0,8800.0,0.9263157894736842,2017,26.9,1615.0,84.0,6.23,322.0,14.0,182.0,50.0,926.3157894736842
2017-18,Sonepur,Sonepur,372.0,Autumn,15980.0,13950.0,0.8729662077596996,2017,29.1,1440.0,79.3,6.0,342.0,29.0,165.0,44.0,872.9662077596996
2017-18,Nuapada,Nuapada,368.0,Winter,50650.0,38750.0,0.7650542941757157,2017,28.6,1608.0,84.9,6.2,246.0,23.0,166.0,79.0,765.0542941757157
2017-18,Sambalpur,Sambalpur,371.0,Autumn,46920.0,35220.0,0.7506393861892583,2017,25.5,1121.0,83.3,6.01,360.0,23.0,149.0,38.0,750.6393861892583
2017-18,Jajapur,Jajapur,356.0,Autumn,15150.0,10480.0,0.6917491749174918,2017,25.2,1377.0,80.4,6.87,338.0,21.0,195.0,50.0,691.7491749174917
2017-18,Bargarh,Bargarh,347.0,Winter,175640.0,94150.0,0.5360396265087679,2017,26.5,1621.0,80.2,6.7,335.0,27.0,156.0,60.0,536.0396265087679
2017-18,Balangir,Balangir,345.0,Autumn,54590.0,23810.0,0.4361604689503572,2017,28.5,1421.0,85.6,6.12,258.0,26.0,159.0,48.0,436.1604689503572
2017-18,Nuapada,Nuapada,368.0,Autumn,36170.0,15320.0,0.4235554326790157,2017,26.9,1434.0,80.1,6.37,265.0,32.0,159.0,51.0,423.5554326790158
2017-18,Bargarh,Bargarh,347.0,Autumn,57670.0,9850.0,0.1707993757586266,2017,26.1,1373.0,83.2,6.13,217.0,23.0,184.0,82.0,170.79937575862667
2016-17,Bargarh,Bargarh,347.0,Summer,61220.0,269940.0,4.409343351845802,2016,29.3,1657.0,86.1,6.68,292.0,23.0,188.0,86.0,4409.343351845802
2016-17,Sonepur,Sonepur,372.0,Summer,30790.0,128260.0,4.165638194218902,2016,27.4,1504.0,89.6,6.62,271.0,22.0,161.0,77.0,4165.638194218902
2016-17,Sambalpur,Sambalpur,371.0,Summer,10270.0,40580.0,3.9513145082765337,2016,23.5,1458.0,88.7,6.43,291.0,25.0,165.0,48.0,3951.3145082765336
2016-17,Boudh,Boudh,349.0,Summer,1510.0,5180.0,3.4304635761589406,2016,27.8,1556.0,76.0,6.46,309.0,30.0,169.0,59.0,3430.46357615894
2016-17,Kendrapara,Kendrapara,360.0,Summer,420.0,1440.0,3.4285714285714284,2016,27.3,1488.0,79.2,6.67,297.0,31.0,181.0,59.0,3428.5714285714284
2016-17,Cuttack,Cuttack,350.0,Summer,1500.0,5120.0,3.4133333333333336,2016,27.7,1728.0,79.8,6.41,245.0,14.0,187.0,60.0,3413.3333333333335
2016-17,Cuttack,Cuttack,350.0,Winter,116190.0,388320.0,3.3421120578363026,2016,26.9,1439.0,88.6,6.26,283.0,18.0,152.0,61.0,3342.1120578363025
2016-17,Sonepur,Sonepur,372.0,Winter,91150.0,296450.0,3.2523313219967087,2016,25.0,1500.0,79.2,5.97,295.0,19.0,160.0,61.0,3252.3313219967085
2016-17,Balasore,Baleshwar,346.0,Summer,30900.0,98560.0,3.189644012944984,2016,26.4,1334.0,83.5,5.57,355.0,27.0,164.0,73.0,3189.644012944984
2016-17,Boudh,Boudh,349.0,Winter,52340.0,164470.0,3.142338555598013,2016,25.6,1477.0,82.4,6.19,288.0,20.0,155.0,75.0,3142.338555598013
2016-17,Puri,Puri,369.0,Summer,14780.0,46410.0,3.1400541271989173,2016,25.6,1736.0,78.3,5.9,252.0,27.0,120.0,89.0,3140.0541271989173
2016-17,Bhadrak,Bhadrak,348.0,Winter,155520.0,482500.0,3.102494855967078,2016,25.1,1334.0,83.5,6.22,274.0,31.0,149.0,35.0,3102.4948559670784
2016-17,Ganjam,Ganjam,354.0,Autumn,40.0,120.0,3.0,2016,27.7,1246.0,83.6,6.66,284.0,28.0,149.0,67.0,3000.0
2016-17,Jagatsinghapur,Jagatsinghapur,355.0,Winter,86500.0,259360.0,2.998381502890173,2016,27.1,1629.0,77.0,6.27,280.0,19.0,170.0,35.0,2998.3815028901736
2016-17,Bhadrak,Bhadrak,348.0,Summer,430.0,1260.0,2.9302325581395348,2016,26.3,1423.0,86.9,6.03,221.0,18.0,174.0,44.0,2930.232558139535
2016-17,Nabarangpur,Nabarangpur,366.0,Winter,106910.0,310690.0,2.9060892339350857,2016,26.0,1467.0,73.7,5.86,273.0,11.0,171.0,81.0,2906.0892339350858
2016-17,Dhenkanal,Dhenkanal,352.0,Winter,74150.0,213240.0,2.8757923128792986,2016,27.0,1442.0,79.6,5.63,261.0,26.0,171.0,56.0,2875.7923128792986
2016-17,Jajapur,Jajapur,356.0,Summer,1140.0,3260.0,2.8596491228070176,2016,28.6,1464.0,85.9,6.73,276.0,18.0,147.0,50.0,2859.6491228070176
2016-17,Ganjam,Ganjam,354.0,Winter,243580.0,694540.0,2.851383529025372,2016,24.0,1603.0,77.2,5.49,359.0,24.0,136.0,56.0,2851.3835290253714
2016-17,Koraput,Koraput,363.0,Summer,26470.0,75320.0,2.8454854552323385,2016,27.6,1299.0,83.4,5.83,256.0,25.0,181.0,67.0,2845.4854552323386
2016-17,Balangir,Balangir,345.0,Winter,117510.0,332140.0,2.8264828525231893,2016,26.2,1268.0,76.8,5.27,335.0,17.0,135.0,69.0,2826.4828525231896
2016-17,Jagatsinghapur,Jagatsinghapur,355.0,Summer,140.0,390.0,2.7857142857142856,2016,24.2,1465.0,81.6,6.07,326.0,29.0,204.0,42.0,2785.714285714286
2016-17,Jajapur,Jajapur,356.0,Winter,89880.0,249380.0,2.7745883400089006,2016,24.1,1161.0,72.7,6.06,309.0,19.0,171.0,62.0,2774.5883400089006
2016-17,Khordha,Khordha,362.0,Summer,280.0,770.0,2.75,2016,25.6,1203.0,78.6,6.04,285.0,21.0,167.0,45.0,2750.0
2016-17,Balangir,Balangir,345.0,Summer,1770.0,4860.0,2.7457627118644066,2016,27.3,1786.0,75.8,6.17,308.0,18.0,173.0,51.0,2745.762711864407
2016-17,Balasore,Baleshwar,346.0,Winter,190930.0,519330.00000000006,2.7200020950086423,2016,27.6,1586.0,80.4,5.87,269.0,24.0,156.0,47.0,2720.0020950086423
2016-17,Nuapada,Nuapada,368.0,Summer,3870.0,10490.0,2.710594315245478,2016,25.6,1448.0,80.3,5.83,266.0,21.0,179.0,81.0,2710.594315245478
2016-17,Mayurbhanj,Mayurbhanj,365.0,Summer,2840.0,7570.0,2.665492957746479,2016,28.5,1673.0,79.3,6.93,259.0,35.0,162.0,53.0,2665.492957746479
2016-17,Puri,Puri,369.0,Winter,92960.0,246680.0,2.653614457831325,2016,29.1,1263.0,85.2,6.07,295.0,21.0,148.0,39.0,2653.614457831325
2016-17,Kalahandi,Kalahandi,358.0,Winter,142030.0,376170.0,2.648524959515595,2016,27.6,1393.0,78.5,6.56,278.0,25.0,174.0,61.0,2648.524959515595
2016-17,Kendujhar,Kendujhar,361.0,Summer,1010.0,2660.0,2.633663366336634,2016,26.1,1562.0,84.5,5.87,277.0,23.0,219.0,69.0,2633.6633663366338
2016-17,Khordha,Khordha,362.0,Winter,94780.0,249400.0,2.63135682633467,2016,28.7,1610.0,88.5,6.85,335.0,28.0,143.0,77.0,2631.3568263346697
2016-17,Kalahandi,Kalahandi,358.0,Summer,29950.0,78690.0,2.627378964941569,2016,28.1,1542.0,82.6,6.81,260.0,24.0,160.0,55.0,2627.3789649415694
2016-17,Dhenkanal,Dhenkanal,352.0,Summer,130.0,340.0,2.6153846153846154,2016,28.3,993.0,78.6,6.29,311.0,17.0,192.0,53.0,2615.3846153846152
2016-17,Kendrapara,Kendrapara,360.0,Winter,123690.0,321370.0,2.5981890209394454,2016,26.0,1276.0,77.0,5.76,267.0,25.0,155.0,72.0,2598.1890209394455
2016-17,Koraput,Koraput,363.0,Winter,86720.0,224790.0,2.5921356088560885,2016,22.7,1536.0,79.2,6.23,229.0,26.0,192.0,40.0,2592.1356088560888
2016-17,Nabarangpur,Nabarangpur,366.0,Summer,1440.0,3720.0,2.583333333333333,2016,24.6,1907.0,82.6,6.3,268.0,19.0,165.0,63.0,2583.3333333333335
2016-17,Gajapati,Gajapati,353.0,Winter,41540.0,103520.0,2.492055849783341,2016,26.9,1617.0,85.7,5.81,307.0,21.0,162.0,66.0,2492.0558497833413
2016-17,Jharsuguda,Jharsuguda,357.0,Winter,27560.0,67160.0,2.436865021770682,2016,30.6,1550.0,85.1,5.59,307.0,25.0,184.0,67.0,2436.8650217706822
2016-17,Ganjam,Ganjam,354.0,Summer,70.0,170.0,2.4285714285714284,2016,27.5,1249.0,82.6,6.26,277.0,22.0,149.0,44.0,2428.5714285714284
2016-17,Anugul,Anugul,344.0,Winter,71870.0,174370.0,2.426186169472659,2016,28.4,1444.0,83.9,6.2,307.0,13.0,180.0,61.0,2426.186169472659
